mcrTags,count
"[agent,analysis,annotation,annotations,apache,api,binding,build,build-system,bytecode,cache,client,codehaus,command-line,communication,concurrent,config,connector,container,coverage,database,defect,dependency-injection,discovery,distributed,docker,eclipse,embedded,engine,expression,framework,google,grpc,hibernate,hsql,http,io,javaee,javax,jaxrs,jboss,json,junit,language,launcher,library,logging,management,mapping,matching,maven,metadata,metrics,mock,mocking,model,module,monitoring,netty,network,osgi,parser,performance,persistence,plugin,prometheus,protocol,provider,proxy,reactive,registry,relational,remote,remoting,rest,rpc,runtime,sdk,serialization,server,service,servlet,slf4j,socket,specs,sql,standard,stub,support,testing,tools,tracing,tree,webservice,xml]",1
"[analyzer,apache,api,binding,commons,date,full-text,generator,google,index,indexing,javax,json,junit,logging,lucene,nlp,protocol,runtime,serialization,servlet,slf4j,specs,standard,testing,time,xml]",1
"[apache,base64,cli,codec,command-line,commons,compression,database,driver,encoding,github,google,json,junit,logging,math,mongodb,parser,sync,testing]",1
"[admin,annotations,aop,apache,api,aspect,client,code,codegen,communication,connector,data,database,distributed,driver,generator,github,google,hibernate,io,javax,json,junit,logging,mapping,metadata,mysql,persistence,queue,redis,relational,remoting,sdk,servlet,specs,spring,standard,starter,swagger,testing,toolkit,tools,tracing,validation]",1
"[benchmark,excel,generator,github,performance,reader,spreadsheet,xml]",1
"[amazon,annotations,aop,apache,api,aspect,aws,binding,bytecode,cache,client,cloud,collections,commons,communication,compiler,config,connector,coordination,database,dependency-injection,discovery,distributed,driver,eclipse,elastic,elasticsearch,embedded,expression,framework,gateway,generator,github,google,hibernate,io,javax,jdbc,jms,jpa,json,jsp,junit,jwt,language,mail,mapping,messaging,metadata,mvc,mysql,netty,network,payment,persistence,pool,pooling,processing,queue,random,reactive,redis,relational,remoting,rest,rule-engine,s3,sdk,search,security,server,service,servlet,socket,specs,spring,sql,standard,storage,structures,swagger,taglib,testing,tomcat,tree,ui,upload,validation,web,webserver,webservice,yaml]",1
"[apache,api,bridge,code,codegen,codehaus,commons,csv,engine,generator,github,groovy,html,javax,junit,logging,parser,servlet,slf4j,specs,standard,tabular,template,testing]",1
"[annotations,api,client,dependency-injection,engine,expression,google,hibernate,http,io,javax,json,junit,language,logging,mock,mocking,persistence,slf4j,specs,standard,testing,validation,vertx,web,webservice]",1
"[admin,amqp,client,cloud,config,dashboard,framework,github,queue,server,spring,starter,ui,web]",1
"[api,archetype,beans,binding,bootstrap,build,build-system,camel,client,collections,compression,config,connector,database,descriptor,eclipse,embedded,engine,example,extension,git,github,hibernate,interface,io,javaee,javax,jboss,jdbc,json,junit,logging,manager,maven,migration,module,parser,persistence,resource,rest,scm,scripting,shell,slf4j,specs,sql,standard,structures,template,testing,text,tools,ui,validation,version-control,xml,yaml]",1
"[android,compression,dependency-injection,diff,eclipse,extension,git,github,google,io,junit,logging,matching,network,patch,platform,slf4j,ssh,testing]",1
"[api,assertion,binding,eclipse,io,jetty,json,junit,logging,management,metrics,mock,mocking,monitoring,performance,quality,server,servlet,slf4j,testing,webserver]",1
"[apache,client,commons,csv,database,embedded,github,google,hadoop,hbase,io,jdbc,json,junit,migration,redis,sql,sqlite,tabular,testing]",1
"[analysis,annotations,apache,api,client,commons,defect,google,http,io,junit,matching,metadata,mock,mocking,testing,validation,webservice]",1
"[apache,api,appserver,beans,binding,bridge,build,build-system,bytecode,codehaus,commons,compiler,connector,database,date,driver,ejb,embedded,generator,google,hsql,interface,io,javaee,javax,jboss,jdbc,jpa,json,junit,logging,maven,model,mysql,osgi,parser,persistence,plugin,pool,postgresql,proxy,reflection,runtime,server,slf4j,specs,sql,standard,testing,time,transaction,validation,xml]",1
"[aop,apache,api,aspect,bridge,client,codec,config,connector,data,database,datasource,driver,etcd,hibernate,io,jdbc,jpa,junit,library,logging,mapping,matching,mock,mocking,mysql,orchestration,orm,persistence,postgresql,relational,slf4j,spring,sql,starter,support,testing,transaction,zookeeper]",1
"[annotations,apache,api,base64,binding,bridge,cli,client,codec,commons,connector,console,database,directory,dom,driver,eclipse,embedded,encoding,encryption,filtering,framework,google,hsql,http,i18n,integration,io,javax,jdbc,jetty,jmx,jsp,junit,ldap,logging,mail,matching,messaging,metadata,mock,mocking,mysql,network,plugin,pool,pooling,postgresql,rss,runtime,search,server,servlet,slf4j,socket,specs,sql,standard,starter,syndication,taglib,terminal,testing,text,upload,web,webapp,webserver,websocket,xml,xmpp,xpath]",1
"[assertion,engine,io,junit,management,metrics,monitoring,performance,quality,testing]",1
"[analysis,annotations,apache,api,bridge,client,code,codegen,codehaus,config,data,database,datasource,defect,distributed,driver,embedded,engine,exception,extension,filtering,generator,github,google,groovy,http,io,jdbc,json,junit,jvm,kotlin,language,logging,matching,metadata,mock,mocking,proxy,rest,runner,runtime,servlet,slf4j,spring,sql,starter,testing,tracing,web,xml]",1
"[apache,benchmark,database,driver,generator,google,io,json,junit,logging,performance,postgresql,prometheus,testing]",1
"[apache,api,client,code,codegen,commons,compiler,dependency-injection,generator,javax,jboss,junit,logging,rule-engine,scheduling,server,slf4j,specs,spring,standard,starter,testing]",1
"[client,data,database,google,io,junit,logging,mock,mocking,redis,spring,testing]",1
"[apache,client,load,metrics,mqtt,performance,testing]",1
"[android,api,codehaus,dependency-injection,google,json,junit,mapping,mock,mocking,orm,platform,reflection,relational,rest,spring,support,template,testing,xml]",1
"[ajax,amazon,annotations,aop,apache,api,aspect,authentication,avro,aws,azure,base64,beans,binding,bridge,broker,build,build-system,cache,cli,client,cloud,code,codec,codegen,codehaus,command-line,commons,config,coordination,csv,database,date,dependency-injection,directory,dispatcher,distributed,driver,eclipse,embedded,encoding,encryption,evaluation,expression,file-system,framework,generator,github,google,hadoop,hbase,hibernate,http,io,javax,jdbc,jetty,json,junit,kafka,language,logging,mapping,maven,message,metadata,metrics,mock,mocking,module,mysql,netty,network,parser,persistence,plugin,pool,postgresql,protocol,redis,reflection,registry,runtime,schema,security,serialization,server,servlet,slf4j,socket,specs,spring,sql,standard,storage,streaming,swagger,tabular,testing,testng,time,tomcat,tools,transport,validation,web,webserver,webservice,xml,yaml]",1
"[annotations,apache,api,assertion,base64,build,build-system,codec,codehaus,command,commons,eclipse,encoding,execution,external,git,google,io,junit,logging,maven,metadata,model,plugin,process,quality,scm,testing,tools,version-control]",1
"[analysis,annotations,api,binding,client,defect,google,http,json,junit,logging,metadata,mock,mocking,slf4j,testing]",1
"[apache,api,bridge,bytecode,client,commons,connector,coordination,database,distributed,driver,eclipse,google,http,io,jdbc,jetty,json,junit,logging,mapping,mime,mysql,netty,network,persistence,pool,redis,relational,server,servlet,slf4j,socket,testing,webserver,zookeeper]",1
"[annotations,apache,api,base64,codec,collections,commons,compression,database,eclipse,embedded,encoding,engine,git,google,html,io,javax,metadata,mysql,parser,persistence,scm,servlet,specs,spring,sql,standard,starter,structures,swagger,template,version-control]",1
"[analyzer,apache,bridge,clojure,commons,full-text,google,index,indexing,jvm,language,logging,lucene,slf4j,testing,testng]",1
"[apache,api,bootstrap,bridge,bytecode,database,eclipse,ejb,embedded,io,javaee,javax,jboss,jdbc,jetty,jmx,junit,library,logging,mail,management,matching,mock,mocking,osgi,plugin,pool,pooling,scheduling,server,servlet,slf4j,smtp,specs,spring,sql,standard,stub,system,testing,toolkit,tools,webserver]",1
"[apache,api,archetype,build,build-system,builder,codehaus,collections,commons,compatibility,connector,descriptor,engine,groovy,http,i18n,ibm,interface,io,junit,jvm,language,matching,maven,mocking,model,plugin,provider,repository,scripting,structures,template,testing,tools,xml]",1
"[analysis,annotations,base64,bridge,codec,defect,encoding,io,logging,metadata,mock,mocking,slf4j,testing,testng]",1
"[apache,api,cli,client,command-line,commons,csv,github,google,http,io,json,junit,logging,math,mock,mocking,parser,plugin,protocol,rules,schema,security,serialization,slf4j,sonar,system,tabular,testing]",1
"[analysis,api,base64,bytecode,cli,codec,command-line,compiler,css,encoding,engine,github,google,graphics,html,io,java,json,junit,logging,markdown,matching,native,parser,platform,provider,regexp,shell,solver,styles,symbol,testing,tools,tree]",1
"[google,json,junit,library,matching,testing,yaml]",2
"[agent,apache,benchmark,collections,commons,compiler,compression,database,generator,graph,io,junit,library,logging,management,matching,math,metrics,mock,mocking,monitoring,neo4j,nosql,performance,runner,slf4j,structures,support,testing]",1
"[analysis,annotations,apache,base64,build,build-system,client,codec,codehaus,defect,encoding,git,google,http,jaxrs,jenkins,maven,metadata,mocking,plugin,rest,scm,symbol,testing]",1
"[annotations,aop,apache,api,aspect,beans,binding,bytecode,compiler,coordination,data,datasource,distributed,eclipse,engine,framework,generator,github,google,influxdb,io,javax,jetty,json,metadata,metrics,mvc,persistence,plugin,processor,reflection,runtime,search,server,servlet,solr,specs,spring,standard,starter,swagger,testing,testng,ui,web,webserver,xml,zookeeper]",1
"[api,beans,bridge,communication,connector,database,dependency-injection,distributed,driver,framework,io,logging,mysql,netty,network,persistence,remoting,slf4j,socket,spring,starter,webservice]",1
"[annotations,apache,api,appengine,asynchronous,authentication,base64,beans,bridge,bytecode,cache,calendar,client,cloud,codec,collections,commons,database,date,dependency-injection,dom,eclipse,embedded,encoding,encryption,framework,ftp,google,hazelcast,hibernate,http,io,javax,jetty,jpa,json,junit,layout,library,logging,mail,mapping,metadata,mocking,mvc,network,oauth,orm,persistence,provider,reflection,relational,server,servlet,slf4j,smtp,socket,specs,spring,sql,standard,structures,swing,testing,time,ui,upload,web,webapp,webserver,websocket,xml]",1
"[apache,api,bridge,client,cloud,date,google,io,junit,library,logging,matching,messaging,mock,mocking,platform,service,slf4j,testing,time]",1
"[amqp,aop,apache,api,aspect,bridge,client,forms,framework,javax,jsp,junit,logging,message,mvc,queue,servlet,slf4j,specs,spring,standard,support,taglib,testing,transaction,web,xml]",1
"[ai,apache,bigdata,bridge,computing,distributed,google,hadoop,json,junit,logging,machine-learning,mock,mocking,query,slf4j,spark,sql,testing]",1
"[apache,api,benchmark,bridge,bytecode,cli,collections,command-line,commons,compression,engine,generator,github,google,graphics,io,json,junit,logging,math,mock,mocking,native,parser,performance,reader,slf4j,structures,testing,text,yaml]",1
"[analysis,annotations,api,defect,junit,metadata,testing]",1
"[apache,api,client,commons,google,http,json,junit,logging,slf4j,testing]",2
"[collections,junit,logging,testing]",1
"[apache,api,javax,junit,jvm,language,matching,servlet,specs,standard,testing]",1
"[junit,layout,swing,testing,ui]",2
"[browser,graphics,storage]",1
"[agent,analysis,annotations,apache,api,binding,cache,client,connector,data,database,driver,elastic,elasticsearch,embedded,framework,google,hibernate,hsql,index,io,jpa,json,logging,lucene,matching,metadata,mysql,newrelic,persistence,search,server,slf4j,spring,sql,starter,swagger,testing,ui,validation,web]",1
"[accumulo,analysis,analyzer,annotations,ant,aop,apache,api,aspect,assertion,base64,binding,bridge,build,build-system,builder,bytecode,cache,classpath,cli,client,cms,codec,codehaus,collections,command-line,commons,compatibility,compiler,concurrency,concurrent,config,connector,console,container,database,date,defect,dependency-injection,descriptor,dispatcher,doc,driver,eclipse,embedded,encoding,engine,extension,filtering,forms,frontend,git,github,google,graphics,groovy,hsql,http,i18n,ibm,ide,integration,io,java,javaee,javascript,javax,jaxrs,jdbc,jetty,jpa,json,jsp,junit,jvm,language,library,logging,mail,management,manager,mapping,markdown,matching,maven,metadata,mock,mocking,model,module,monitor,network,parser,persistence,plugin,postgresql,provider,quality,rdf,reflection,render,reporting,repository,resource,rest,rpc,scm,scripting,semantic,server,servlet,slf4j,specs,spring,sql,ssh,standard,streaming,structures,subversion,svg,svn,swing,template,terminal,testing,time,tomcat,tools,transaction,transport,tree,ui,upload,validation,version-control,web,web-framework,webdav,webserver,xml,xpath]",1
"[apache,api,bridge,io,junit,logging,slf4j,testing]",1
"[junit,memory,off-heap,testing]",1
"[apache,api,assertion,base64,build,build-system,client,codec,codehaus,commons,compatibility,date,encoding,ftp,google,html,http,jenkins,junit,maven,mock,mocking,network,parser,plugin,protocol,provider,quality,serialization,sonar,ssh,testing,time,tools]",1
"[apache,api,beans,cache,client,data,database,dependency-injection,driver,elastic,elasticsearch,engine,github,http,jdbc,json,junit,launcher,logging,mime,mongodb,nosql,platform,redis,rest,search,slf4j,spring,sql,support,testing]",1
